Sentence number	Greek	Fowler	Jowett	Schleiermacher	Rahimi	Nikpour	Mohammadi	Mahmoudzadeh	Assimi						
0059-003|264.|Cr. 54c.3.	ἀλλὰ ἴσθι, ὅσα γε τὰ νῦν ἐμοὶ δοκοῦντα, ἐὰν λέγῃς παρὰ ταῦτα, μάτην ἐρεῖς.	And be assured that, so far as I now believe, if you argue against these words you will speak in vain.	And I know that anything more which you will say will be in vain.	Also wisse nur, was meine jetzige Überzeugung betrifft, daß, wenn du etwas hiergegen sagst, du es vergeblich reden wirst.	دیگر [ اینکه ] تا جایی که اکنون معتقدم , بدان اگر سخنی برخلاف اینها بگویی , یاوه گفته‌ای .	اما بدان اینک آنقدر به این‌ها باور دارم که اگر خلاف این‌ها را بگویی، به عبث گفته‌ای.	اما بدان، تا جاییکه این لحظه باور دارم، اگر برخلاف این [چیزی] بگویی، بیهوده بازخواست کرده‌ای.	اما بدان , بدین پایه ایمان که مرا رسیده , اگر خلافِ این‌ها را بگویی , واهی گفته‌ای .	باری بدان که من اکنون به قدری به اینها باور دارم که اگر سخنی علیه شان بگویی بیهوده گفته ای .						
0059-003|265.|Cr. 54c.4.	ὅμως μέντοι εἴ τι οἴει πλέον ποιήσειν, λέγε.	Nevertheless, if you think you can accomplish anything, speak.	Yet speak, if you have anything to say.	Dennoch aber, wenn du glaubst, etwas damit auszurichten, so sprich!	با این حال اگر واقعاً فکرمی‌کنی کاری می‌توانی انجام دهی , بگوی .	بااین‌حال، اگر گمان می‌کنی چیز بیشتری برای گفتن داری، بگو.	با این حال جهت اطمینان اگر می‌پنداری چیز بیشتری عایدت خواهد شد، سخن گوی.	لیکن با این همه اگر به انجامِ چیزی تام‌تر باور داری بگوی .	با این همه اگر فکر می کنی توفیق بیشتری می یابی بگو .						
0059-003|266.|Cr. 54d.1.	Κρίτων. ἀλλ᾽, ὦ Σώκρατες, οὐκ ἔχω λέγειν.	Crito. No, Socrates, I have nothing to say.	Cr. I have nothing to say, Socrates.	Kriton: Nein, Sokrates, ich habe nichts zu sagen.	نه ای سقراط , سخنی ندارم .	نه، ای سقراط، چیزی برای گفتن ندارم.	نه، ای سقراط، [سخنی] برای گفتن ندارم.	کریتون : حقّا که سخنی برای گفتن ندارم ای سقراط !	نه ای سقراط چیزی برای گفتن ندارم .						
0059-003|267.|Cr. 54e.1.	Σωκράτης. ἔα τοίνυν, ὦ Κρίτων, καὶ πράττωμεν ταύτῃ, ἐπειδὴ ταύτῃ ὁ θεὸς ὑφηγεῖται.	Socrates. Then, Crito, let it be; and let us act in this way, since it is in this way that God leads us.	Soc. Then let me follow the intimations of the will of God.	Sokrates: Wohl denn, Kriton! So laß uns auf diese Art handeln, da uns hierhin der Gott leitet!	پس ای کریتون بگذار بدین طریق عمل کنیم , چراکه خداوند ما را بدین طریق هدایت می‌کند .	پس بگذار ای کریتون بدین طریق عمل کنیم، چراکه خداوند ما را بدین طریق رهنمون می‌کند.	و بنابراین بگذار، ای کریتون، بدینگونه عمل کنیم حال که ایزد چنین هدایت می‌کند.	سقراط : آنگاه , بهل ! ای کریتون ! تا بدین طریق عمل نمائیم چرا که ایزد بدین دلالت می‌کند .	پس این را واگذار ای کریتون و بیا تا چنین عمل کنیم زیرا که خدا ما را به چنین راهی رهنمون است .						
0059-003|241.|Cr. 53c.3.	καὶ τοῦτο ποιοῦντι ἆρα ἄξιόν σοι ζῆν ἔσται; 	And if you do this will your life be worth living? 	and is existence worth having on these terms? 	Und wenn du dieses tust, wird es dir etwa noch lohnen zu leben? 	و عمل به این آیا ارزش زندگی ات را دارد؟	و با انجام این‌ها آیا زیستن نزد تو ارزشمند خواهد بود؟	و آیا برای تو زیستن ارزشمند خواهد بود با انجام این [امور]؟	و آیا با انجام این زندگی ارزش زیستن برای تو دارد ؟	 و با انجام این کار آیا زندگی برای تو ارزش خواهد داشت ؟ 						
0059-003|242.|Cr. 53c.4.	ἢ πλησιάσεις τούτοις καὶ ἀναισχυντήσεις διαλεγόμενος — τίνας λόγους, ὦ Σώκρατες; 	Or will you go to them and have the face to carry on — what kind of conversation, Socrates? 	Or will you go to them without shame, and talk to them, Socrates? And what will you say to them? 	Oder willst du dich zu ihnen halten und unverschämt genug sein, was doch für Reden vorzubringen, o Sokrates? 	یا نزد آنان برای گفتگو خواهی رفت و گستاخی خواهی کرد- چه سخنانی [ خواهی گفت ] ای سقراط؟	یا نزد آنان خواهی رفت و به گفتگو نشسته درشتی خواهی کرد ــ چه سخنانی [ خواهی گفت ] ای سقراط؟	یا نزد آن‌ها خواهی رفت و گستاخانه رفتار کرده - چه سگال‌هایی را نطق خواهی کرد، ای سقراط؟	یا رو به جانبِ آنان کرده و بی‌آزرم گشته، چه سخنانی افاضه فرمایی، ای سقراط ؟	یا تو به نزد ایشان خواهی رفت و بی شرمانه بحث خواهی کرد – چه بگویی ای سقراط ؟ 						
0059-003|243.|Cr. 53c.5.	ἢ οὕσπερ ἐνθάδε, ὡς ἡ ἀρετὴ καὶ ἡ δικαιοσύνη πλείστου ἄξιον τοῖς ἀνθρώποις καὶ τὰ νόμιμα καὶ οἱ νόμοι;	The same kind you carried on here, saying that virtue and justice and lawful things and the laws are the most precious things to men?	What you say here about virtue and justice and institutions and laws being the best things among men? 	Oder dieselben wie hier, daß über Tugend und Gerechtigkeit nichts gehe für den Menschen und über Ordnungen und Gesetze?	یا همچون اینجا [ می‌گویی] , که نزد مردان فضیلت و عدالت و قوانین و حقوق مشروع بسیار والاتر است؟	یا همچون اینجا [ خواهی گفت ] که فضیلت و عدالت و عرف‌ها و قوانین برای مردمان بسی ارزشمندتر است؟	یا همانطور که اینجا [گفتی]، که اخلاق و عدالت و چیزهای قانون‌مند و قوانین بیشترین ارزش‌ها را برای آدمیان دارند؟	یا همان طور که بدینجای می‌گویی، چنان است که فضیلت و دادگری و نیز قانونمندی و قوانین نزد آدمی ارزشمندترین اند ؟	همان که اینجا ( میگفتی ) , که فضیلت و عدالت و آداب و قوانین بالاترین ارزش ( ها ) برای انسان ها هستند ؟						
0059-003|244.|Cr. 53d.1.	καὶ οὐκ οἴει ἄσχημον ἂν φανεῖσθαι τὸ τοῦ Σωκράτους πρᾶγμα; 	 And do you not think that the conduct of Socrates would seem most disgraceful? 	Would that be decent of you?	Und glaubst du nicht, des Sokrates Sache werde dann ganz unanständig erscheinen? 	و نمی‌اندیشی که هدف/ رفتار سقراط ناشایست به نظر آید؟	و نمی‌پنداری که کردار سقراط ننگین به نظر خواهد رسید؟	و نمی‌اندیشی که عمل سقراط دور از نزاکت تلقی شود؟	آیا مپنداری که کردارِ سقراط ناشایست در نظر آید ؟	 و فکر نمیکنی که رفتار این سقراط ناپسند به نظر خواهد رسید ؟						
0059-003|245.|Cr. 53d.2.	οἴεσθαί γε χρή. 	You cannot help thinking so. 	Surely not.	Wohl muß man das glauben!	بایستی چنین در نظر آورد.	باید که چنین پنداشت .	بایستی اینطور دانست.	باری باید چنین پنداشتن .	 به نظر چنین باید باشد .						
0059-003|246.|Cr. 53d.3.	ἀλλ᾽ ἐκ μὲν τούτων τῶν τόπων ἀπαρεῖς, ἥξεις δὲ εἰς Θετταλίαν παρὰ τοὺς ξένους τοὺς Κρίτωνος; 	Or you will keep away from these places and go to Crito's friends in Thessaly; 	 But if you go away from well-governed States to Crito's friends in Thessaly,	Aber aus diesen Gegenden wirst du dich wohl fortmachen und dich nach Thessalien begeben zu den Gastfreunden des Kriton! 	اما به واقع از این نواحی دور خواهی شد , ولی به تسالی می‌روی و نزد دوستان کریتون مهمان می‌شوی؟	بااین‌حال از این اقلیم‌ها رهسپار خواهی شد , و در تسالی حضور خواهی یافت , نزد دوستان اجنبی کریتون .	بلکه از یک سو این نواحی را ترک خواهی کرد، و از سوی دیگر به سوی تسالی نزد کسنوس‌های کریتون روانه خواهی شد؟	یا از آن نواحی صرف‌نظر خواهی کرد و سوی تسالی رهسپار می‌شوی، نزد میزبانانِ کریتون ؟	یا تو از آن اماکن نیز عزیمت خواهی کرد و به نزد برون یاران کریتون در تسالی خواهی رفت .						
0059-003|247.|Cr. 53d.4.	ἐκεῖ γὰρ δὴ πλείστη ἀταξία καὶ ἀκολασία, καὶ ἴσως ἂν ἡδέως σου ἀκούοιεν ὡς γελοίως ἐκ τοῦ δεσμωτηρίου ἀπεδίδρασκες σκευήν τέ τινα περιθέμενος, ἢ διφθέραν λαβὼν ἢ ἄλλα οἷα δὴ εἰώθασιν ἐνσκευάζεσθαι οἱ ἀποδιδράσκοντες, καὶ τὸ σχῆμα τὸ σαυτοῦ μεταλλάξας: 	for there great disorder and lawlessness prevail, and perhaps they would be amused to hear of the ludicrous way in which you ran away from prison by putting on a disguise, a peasant's leathern cloak or some of the other things in which runaways dress themselves up, and changing your appearance. 	where there is great disorder and license, they will be charmed to have the tale of your escape from prison, set off with ludicrous particulars of the manner in which you were wrapped in a goatskin or some other disguise, and metamorphosed as the fashion of runaways is- that is very likely;	Denn dort sind ja Unordnung und Ungebundenheit am größten, und die möchten dir wohl mit Vergnügen zuhören, wie lächerlich du aus dem Gefängnis entlaufen bist, in irgend ein Stück Zeug eingehüllt oder mit einem gemeinen Kittel umgetan, oder wie sich sonst die Entfliehenden zu verkleiden pflegen, und nachdem du dich ganz unkenntlich gemacht. 	چراکه بی‌نظمی و بی‌بندوباری‌ در آنجا بسیار است, و احتمالاً مشتاقانه مایلند از تو چگونگی آن فرار مضحک از زندان را بشنوند , که [ چگونه ] جامه‌ای به‌خود پیچیده یا [ لباس ] چرمین/ پوستین دربرکردی , یا با دیگر چیزهای معمول که فراریان می‌پوشند ظاهر ات را تغییردادی :	چراکه بیشترین بی‌نظمی و افراط‌کاری در آنجا است , و چه‌بسا با خشنودی به تو گوش فرادهند که به شکل تمسخرآمیزی از زندان گریختی , یکی تن‌پوش بر تن کرده یا چرمینه یا هر چیز دیگری که متواریان عادت به پوشیدن داشته‌اند و ظاهر خود را تغییر دادی :	چرا که حتی آنجا بزرگترین هرج و مرج و خویشتن‌پروری [وجود دارد]، و شاید [برایشان] نغز آید تا گوش سپارند که تو به طور مسخره‌ای با بر تن کردن جامه‌ای مبدل ، یا حتی نیز دوال یا چیزهای دیگر دربرگرفته که گریزندگان عادت دارند بپوشند، ظاهر خود را دگرگون ساختی و از زندان گریخته‌ای:	زیرا آنجا در عین بی‌نظمی و بی‌اخلاقی ست و چه بسا با ولع پای وعظ تو نشینند که چگونه به طرز خنده‌آوری از محبوس گریختی، تکه چرمی دربرگرفتی و مستور گشته در جامه ‌ای مبدل و یا با چیزهایی دگر که فراریان رسم دارند خود را بدان‌ها نهان سازند به هیئتی دگر درآمدی .	 که در آن بیشترین بی نظمی و لاقیدی است و شاید خوششان بیاید که از تو بشنوند به چه طرز تمسخرآمیزی از زندان گریختی و چه لفافه ای بر خود پیچیده بودی ; گیریم پوستینی یا چیز دیگری که معمولا گریزندگان بر خود می پوشند و تغییر چهره , 						
0059-003|248.|Cr. 53d.5.	ὅτι δὲ γέρων ἀνήρ, σμικροῦ χρόνου τῷ βίῳ λοιποῦ ὄντος ὡς τὸ εἰκός, ἐτόλμησας οὕτω γλίσχρως ἐπιθυμεῖν ζῆν, νόμους τοὺς μεγίστους παραβάς, οὐδεὶς ὃς ἐρεῖ; 	But will no one say that you, an old man, who had probably but a short time yet to live, clung to life with such shameless greed that you transgressed the highest laws? 	but will there be no one to remind you that in your old age you violated the most sacred laws from a miserable desire of a little more life?	Daß du aber als ein alter Mann, dem wahrscheinlich nur noch wenig Lebenszeit übrig ist, dich nicht gescheut hast, mit solcher Gier nach dem Leben zu gelüsten mit Übertretung jedes heiligsten Gesetzes, wird das niemand sagen? 	اما هیچکس نخواهد گفت پیرمردی که شاید اندک زمانی از زندگی‌اش باقی است , از مهم‌ترین قوانین  فراتر رفته‌ و چنین بی‌پروا به اشتیاق زندگی چنگ می‌زند؟	اما هیچ‌کس نخواهد گفت که تو سالخورده مردی , که یحتمل زمان اندکی از تتمه‌ی حیاتش مانده , چنان حریصانه بار اشتیاق به زندگی‌کردن را بر دوش می‌کشی که از مهم‌ترین قوانین تخطی می‌کنی؟	اما هیچکس نخواهد گفت که، مرد پیری، که به احتمال زیاد زمان اندکی از عمرش باقی مانده است، اینطور که مصرّانه به زندگی چنگ زده‌ جسارت کند، مهمترین قوانین را زیر پا بگذارد؟	اما عجبا هیچ احدی دَم برنیارَد ؟ سالخورده مردی که همانا عمرش دیری نپاید چه زَهره دارد که آزمندانه در تقلاّیِ زیستن، از اهمّ قوانین سرپیچیده ؟	اما به عنوان پیر مردی که احتمالا زمان اندکی از زندگی اش باقی مانده است چطور به خود اجازه دادی چنان سمج در تمنای زیستن باشی که از بزرگترین قوانین تخطی کنی , هیچکس این را نخواهد پرسید ؟ 						
0059-003|249.|Cr. 53e.1.	ἴσως, ἂν μή τινα λυπῇς:	Perhaps not, if you do not offend anyone; 	Perhaps not, if you keep them in a good temper;	Vielleicht nicht, wenn du niemanden beleidigst; 	شاید , اگر کسی را نیازاری :	شاید , اگر به کسی آسیب نرسانی .	شاید، [اگر] کسی را نرنجانی:	شاید، مادام که کسی را نرنجانی.	شاید نه , اگر تو احدی را نرنجانی .						
0059-003|250.|Cr. 53e.2.	εἰ δὲ μή, ἀκούσῃ, ὦ Σώκρατες, πολλὰ καὶ ἀνάξια σαυτοῦ. 	but if you do, Socrates, you will have to listen to many things that would be a disgrace to you. 	but if they are out of temper you will hear many degrading things; 	sonst aber, o Sokrates, dann wirst du auch viel deiner Unwürdiges hören müssen. 	اما اگر نه , ای سقراط , بسیار ناسزا نیز خواهی شنید .	اما اگر نه , بسیار چیزهای ناسزا ای سقراط درمورد خودت خواهی شنید .	و اما اگر نه، بسیاری ناسزا نسبت به خودت، ای سقراط، خواهی شنید.	و اِلاّ ای سقراط! چه بسیار چیزها بشنوی دون شأن خویش .	 و گر نه ای سقراط بسیار ناسزا خواهی شنید 						
0059-003|251.|Cr. 53e.3.	ὑπερχόμενος δὴ βιώσῃ πάντας ἀνθρώπους καὶ δουλεύων— τί ποιῶν ἢ εὐωχούμενος ἐν Θετταλίᾳ, ὥσπερ ἐπὶ δεῖπνον ἀποδεδημηκὼς εἰς Θετταλίαν; 	So you will live as an inferior and a slave to everyone. And what will you do except feast in Thessaly, as if you had gone to Thessaly to attend a banquet?	you will live, but how?- as the flatterer of all men, and the servant of all men; and doing what?- eating and drinking in Thessaly, having gone abroad in order that you may get a dinner.	Kriechend also vor allen Menschen wirst du leben; und was denn tun als schmausen in Thessalien? So daß du wie zum Gastgebot wirst hingereist scheinen nach Thessalien! 	پس در میان همگان همچون برده‌ دزدیده/ سرافکنده خواهی زیست و غیر از خوشگذرانی در تسالی , چنانکه گویی برای مهمانی به تسالی رفته‌ای چه خواهی کرد؟	پس نزد همه‌ی مردمان همچون افراد فرومایه و برده زندگی خواهی کرد , و در تسالی چه کرده جز خوشگذرانی , گویی برای بزمی در تسالی عزیمت کرده‌ای؟	حتی سرافکنده و برده‌طور در میان آدمیان خواهی زیست - چه خواهی کرد جز شکمبارگی در تسالی، گویی برای ضیافتی به سوی تسالی از خانه سفر کرده‌ای؟	پس مجیز جمله مردمان گفته و برده وار خواهی زیست. در تسالی چه کنی، عیش مدام ؟ گویی به قصد ضیافتی از خانه رمیده آهنگ تسالی کرده باشی ؟	. پس همچون فرودست و برده همه مردم زندگی خواهی کرد . چه کاری به جز خوشگذرانی در تسالی انجام دهی ؟ گویی برای ضیافت به تسالی کوچ کرده ای . 						
0059-003|252.|Cr. 53e.4.	λόγοι δὲ ἐκεῖνοι οἱ περὶ δικαιοσύνης τε καὶ τῆς ἄλλης ἀρετῆς ποῦ ἡμῖν ἔσονται; 	What will become of our conversations about justice and virtue? 	And where will be your fine sentiments about justice and virtue then?	Und jene Reuen von der Gerechtigkeit und von den übrigen Tugenden, wo werden uns die bleiben?	و در این صورت چه بر سر بیانات [ تو ] برای ما درباره عدالت و دیگر فضیلت [ ها ] خواهد آمد؟	پس آن گزاره‌ها پیرامون عدالت و دیگر فضایل برای ما به کجا خواهند رفت؟	لیک این سگال‌های ما پیرامون عدالت و نیز دیگر کمالات چه خواهند شد؟	پس آن همه افاضات که در باب دادگری و نیز فضیلت های دگر بر ما می کردی کجا خواهند شد ؟	پس آن سخنان با ما پیرامون عدالت و سایر فضیلت ها چه خواهد شد ؟						
0059-003|253.|Cr. 54a.1.	ἀλλὰ δὴ τῶν παίδων ἕνεκα βούλει ζῆν, ἵνα αὐτοὺς ἐκθρέψῃς καὶ παιδεύσῃς; 	But perhaps you wish to live for the sake of your children, that you may bring them up and educate them? 	Say that you wish to live for the sake of your children, that you may bring them up and educate them-	Doch deiner Kinder wegen willst du leben, um sie selbst aufzuziehen und zu unterrichten!	اما شاید بسبب کودکانت زندگی را بخواهی , تا که آنها را پرورش و آموزش دهی؟	لیکن چه‌بسا از برای فرزندانت زیستن را بخواهی , تا آن‌ها را بار بیاوری و تعلیم دهی	شاید حتی به خاطر فرزندان‌ات به زندگی ادامه دهی، تا آن‌ها را بپرورانی و آموزش دهی؟	شاید زنده ماندن را به خاطر فرزندان ات میخواهی تا آنان را بار آوری و تربیت نمایی ؟							
0059-003|254.|Cr. 54a.2.	τί δέ; 	How so? 	%in Previous sentence%	Wie also?	پس چه؟	اما چگونه؟	اما چگونه؟	بعد چه ؟							
0059-003|255.|Cr. 54a.3.	εἰς Θετταλίαν αὐτοὺς ἀγαγὼν θρέψεις τε καὶ παιδεύσεις, ξένους ποιήσας, ἵνα καὶ τοῦτο ἀπολαύσωσιν; 	Will you take them to Thessaly to be brought up and educated, making exiles of them, that you may give them that blessing also? 	will you take them into Thessaly and deprive them of Athenian citizenship? Is that the benefit which you would confer upon them? 	Nach Thessalien willst du sie mitnehmen und dort aufziehen und unterrichten? Und sie zu Fremdlingen machen, damit sie dir auch das noch zu verdanken haben? 	آنها را به تسالی خواهی برد و [ آنها را به ] اجنبی تبدیل می‌کنی , و آموزش و پرورش خواهی داد تا که آنها را نیز بهره‌مند سازی؟	آن‌ها را به تسالی برده بار خواهی آورد و نیز تعلیم خواهی داد , از آن‌ها بیگانگانی ساخته , تا از آن نفع برند؟	آن‌ها را برای پروراندن و نیز آموزش به سوی تسالی خواهی برد، و کسنوس شوند، تا از این فایده برند؟	آنان را به تسالی بُرده , بار خواهی آورد و تربیت خواهی نمود و بدانجا غریب شان ساخته تا از این نیز فیض برند ؟							
0059-003|256.|Cr. 54a.4.	ἢ τοῦτο μὲν οὔ, αὐτοῦ δὲ τρεφόμενοι σοῦ ζῶντος βέλτιον θρέψονται καὶ παιδεύσονται μὴ συνόντος σοῦ αὐτοῖς; 	Or perhaps you will not do that, but if they are brought up here while you are living, will they be better brought up and educated if you are not with them than if you were dead? 	Or are you under the impression that they will be better cared for and educated here if you are still alive, although absent from them; 	Oder das wohl nicht; aber hier sollten sie, wenn du nur lebst, besser aufgezogen und unterrichtet werden, obgleich du nicht bei ihnen bist? 	یا اینکه نه , اما با زنده‌ماندن‌ تو , اینجا بهتر رشد می‌کنند و آموزش و پرورش خواهند یافت , نه با نبودن‌ تو با آنها؟	یا چنین نه، اما با زنده‌ماندن تو و نبودنت همراه آن‌ها و بارآمدن‌شان در اینجا، آن‌ها بهتر بار آورده خواهند شد و تعلیم خواهند دید؟	یا همانا این را نه، بلکه همین‌جا رشد یافته [درحالیکه] تو زنده بمانی، با نبود تو پیش ‌آن‎ها بهتر پرورش یافته و آموزش می‌بینند؟	یا اینکه نه و همین جا رشد می‌کنند , پس آیا چون تو بدانجا زنده‌ای بهتر بار آیند و تربیت یابند ؟ در حالی که خودت کنار آنان نیستی !							
0059-003|257.|Cr. 54a.5.	οἱ γὰρ ἐπιτήδειοι οἱ σοὶ ἐπιμελήσονται αὐτῶν. 	Oh yes! your friends will care for them. 	for that your friends will take care of them? 	Deine Freunde nämlich werden sich ihrer annehmen. 	برای آنکه دوستان تو از آنها مراقبت خواهند کرد .	چراکه یاران تو مراقب آن‌ها خواهند بود.	چرا که دوستداران تو از آن‌ها مواظبت خواهند کرد.	بنابراین یاران ات از آنان مواظبت خواهند کرد .							
0059-003|258.|Cr. 54a.6.	πότερον ἐὰν μὲν εἰς Θετταλίαν ἀποδημήσῃς, ἐπιμελήσονται, ἐὰν δὲ εἰς Ἅιδου ἀποδημήσῃς, οὐχὶ ἐπιμελήσονται; 	Will they care for them if you go away to Thessaly and not if you go away to the dwellings of the dead? 	Do you fancy that if you are an inhabitant of Thessaly they will take care of them, and if you are an inhabitant of the other world they will not take care of them?	Ob nun wohl, wenn du nach Thessalien wanderst, sie sich ihrer annehmen werden, wenn du aber in die Unterwelt wanderst, dann nicht? 	چه اگر واقعا به تسالی بروی , مراقبت خواهند کرد , اما اگر به هادس بروی , مراقبت نخواهند کرد؟	اگر به تسالی رهسپار شوی , مراقبت خواهند شد , اما اگر به هادس رهسپار شوی , مراقبت نخواهند شد , کدام‌یک؟	همانا کدامیک از این دو، اگر به سوی تسالی سفر کنی، مراقبت خواهند کرد، اما اگر به سوی سرزمین هادس سفر کنی، مراقبت نخواهند کرد؟	یا همانا اگر به تسالی رفتی مواظبت خواهند نمود ولی اگر به هادس رهسپار شدی مواظبت نخواهند کرد ؟							
0059-003|259.|Cr. 54b.1.	εἴπερ γέ τι ὄφελος αὐτῶν ἐστιν τῶν σοι φασκόντων ἐπιτηδείων εἶναι, οἴεσθαί γε χρή.	If those who say they are your friends are of any use, we must believe they will care for them in both cases alike.	Nay; but if they who call themselves friends are truly friends, they surely will.	Wenn sie anders etwas wert sind, die deine Freunde zu sein behaupten, so muß man es ja wohl glauben.	اگر آنها که ادعا می‌کنند دوستان شما هستند , منفعتی داشته باشند , باید باور کنید .	اگر هریک از آنانی که اذعان کرده یاران تو هستند , به‌راستی یاری‌رسان‌ اند , می‌بایست چنین باور داشت.	اگر کمابیش ‌آن‌هایی که ادعای دوستی تو را دارند خودشان هر نوع یاری رسانند، بایستی اینطور باور داشت.	اگر به راستی , یاری از سوی آنانی باشد که مدعی اند یارانِ تو اند , به هر تقدیر هر مساعدتی را رسانند باری باید چنین پنداشتن .							
